actorId;timeNs
Actor-0;865129269
Actor-1;33296190
Actor-2;27384144
Actor-3;25987749
Actor-4;22017666
Actor-5;24175625
Actor-6;22398228
Actor-7;22248207
Actor-8;22641913
Actor-9;357872682
Actor-10;20258336
Actor-11;19752847
Actor-12;22027729
Actor-13;21252974
Actor-14;23744237
Actor-15;24415667
Actor-16;21459231
Actor-17;30286861
Actor-18;21386783
Actor-19;21400246
Actor-20;23970143
Actor-21;23129925
Actor-22;23133138
Actor-23;21403396
Actor-24;23235094
Actor-25;20376313
Actor-26;23601380
Actor-27;20285357
Actor-28;20218676
Actor-29;22075044
Actor-30;19189060
Actor-31;21858445
Actor-32;21360920
Actor-33;18093088
Actor-34;19237015
Actor-35;19909533
Actor-36;24769729
Actor-37;20703566
Actor-38;19326254
Actor-39;21198785
Actor-40;20772466
Actor-41;21477295
Actor-42;21687597
Actor-43;22231598
Actor-44;20338237
Actor-45;18733213
Actor-46;19915727
Actor-47;19964220
Actor-48;20948895
Actor-49;18861252
Actor-50;20130145
Actor-51;19830067
Actor-52;18395149
Actor-53;20830973
Actor-54;20431568
Actor-55;21645824
Actor-56;19259618
Actor-57;21196825
Actor-58;18420321
Actor-59;19367043
Actor-60;20135562
Actor-61;21294533
Actor-62;17988741
Actor-63;21134116
Actor-64;19656222
Actor-65;19400824
Actor-66;19127827
Actor-67;21416713
Actor-68;17464668
Actor-69;20223923
Actor-70;19740249
Actor-71;20924585
Actor-72;18577051
Actor-73;19743769
Actor-74;19046413
Actor-75;19526337
Actor-76;19245255
Actor-77;18976876
Actor-78;18547112
Actor-79;20353606
Actor-80;18897661
Actor-81;20987121
Actor-82;22075971
Actor-83;18512112
Actor-84;22097464
Actor-85;22298904
Actor-86;17403668
Actor-87;18373965
Actor-88;20343155
Actor-89;20442104
Actor-90;18837388
Actor-91;19015772
Actor-92;19646410
Actor-93;20339987
Actor-94;20230094
Actor-95;20317850
Actor-96;19103034
Actor-97;19323194
Actor-98;20590044
Actor-99;18991664
Actor-100;17554756
Actor-101;16686216
Actor-102;20366677
Actor-103;17990919
Actor-104;18083939
Actor-105;18001904
Actor-106;20052687
Actor-107;18511675
Actor-108;19025135
Actor-109;17443335
Actor-110;20748525
Actor-111;18614853
Actor-112;17851483
Actor-113;19428401
Actor-114;17510011
Actor-115;18394787
Actor-116;19415763
Actor-117;17848062
Actor-118;21688277
Actor-119;19689441
Actor-120;21852587
Actor-121;18070984
Actor-122;19610298
Actor-123;19163000
Actor-124;18089056
Actor-125;17639090
Actor-126;20021030
Actor-127;21068466
Actor-128;19435556
Actor-129;19773347
Actor-130;19409184
Actor-131;18775066
Actor-132;17475539
Actor-133;19277307
Actor-134;18885794
Actor-135;17911847
Actor-136;18724596
Actor-137;17720216
Actor-138;19621349
Actor-139;21124548
Actor-140;19167686
Actor-141;19667629
Actor-142;19887843
Actor-143;20702361
Actor-144;17479240
Actor-145;18396165
Actor-146;18996395
Actor-147;17699686
Actor-148;17782963
Actor-149;17953784
Actor-150;16843503
Actor-151;19191014
Actor-152;18970148
Actor-153;16691115
Actor-154;17441195
Actor-155;19066889
Actor-156;18537722
Actor-157;17683884
Actor-158;19595687
Actor-159;17827475
Actor-160;20095153
Actor-161;18954806
Actor-162;17119499
Actor-163;17489124
Actor-164;20123980
Actor-165;21461378
Actor-166;19818528
Actor-167;20527785
Actor-168;17410237
Actor-169;19536679
Actor-170;18962875
Actor-171;19820080
Actor-172;20440178
Actor-173;19975783
Actor-174;21989125
Actor-175;21521485
Actor-176;19905094
Actor-177;23142587
Actor-178;23653924
Actor-179;23097984
Actor-180;23438210
Actor-181;21877870
Actor-182;21329594
