actorId;timeNs
Actor-319;23239275
Actor-320;21102889
Actor-321;18463331
Actor-322;20701159
Actor-323;20058294
Actor-324;17591103
Actor-325;16689003
Actor-326;17198730
Actor-327;17547376
Actor-328;16644546
Actor-329;18109395
Actor-330;17403563
Actor-331;16232737
Actor-332;17613249
Actor-333;17622113
Actor-334;17123987
Actor-335;19098887
Actor-336;17544462
Actor-337;16202856
Actor-338;17834055
Actor-339;15877496
Actor-340;17468229
Actor-341;16930275
Actor-342;18084101
Actor-343;16800847
Actor-344;16910568
Actor-345;17982702
Actor-346;19790103
Actor-347;16753029
Actor-348;17177223
Actor-349;21256525
Actor-350;16432940
Actor-351;17545200
Actor-352;16958577
Actor-353;18825751
Actor-354;19020752
Actor-355;18354675
Actor-356;20038705
Actor-357;16996195
Actor-358;18056685
Actor-359;18469399
Actor-360;17114257
Actor-361;18403025
Actor-362;18838121
Actor-363;18459770
Actor-364;19465308
Actor-365;18524160
Actor-366;17731378
Actor-367;18722407
Actor-368;17633224
Actor-369;16012910
Actor-370;18127615
Actor-371;16396261
Actor-372;17453829
Actor-373;19563638
Actor-374;18250890
Actor-375;18092795
Actor-376;17556865
Actor-377;16935972
Actor-378;17997187
Actor-379;19245906
Actor-380;17183697
Actor-381;16635023
Actor-382;17226621
Actor-383;22468730
Actor-384;21742564
Actor-385;18314186
Actor-386;17251509
Actor-387;16699270
Actor-388;17935310
Actor-389;16818136
Actor-390;18257136
Actor-391;20113600
Actor-392;17458974
Actor-393;18058187
Actor-394;19367002
Actor-395;16727310
Actor-396;17569996
Actor-397;18160474
Actor-398;17863647
Actor-399;18570400
Actor-400;17276183
Actor-401;16482043
Actor-402;17056331
Actor-403;17695793
Actor-404;18988517
Actor-405;19539819
Actor-406;17562596
Actor-407;19290395
Actor-408;18171136
Actor-409;17254955
Actor-410;17926933
Actor-411;18442168
Actor-412;18028183
Actor-413;20013754
Actor-414;18744688
Actor-415;19822412
Actor-416;17390837
Actor-417;19041033
Actor-418;17965636
Actor-419;18051013
Actor-420;18184929
Actor-421;17843333
Actor-422;18567033
Actor-423;18367529
Actor-424;18917805
Actor-425;18283941
Actor-426;18335405
Actor-427;16994479
Actor-428;19482475
Actor-429;16695804
Actor-430;18818423
Actor-431;19781706
Actor-432;18208718
Actor-433;18701390
Actor-434;17801428
Actor-435;18171363
Actor-436;19299536
Actor-437;17426630
Actor-438;17194963
Actor-439;16591034
Actor-440;17162641
Actor-441;17638623
Actor-442;16713923
Actor-443;15942883
Actor-444;17068949
Actor-445;15820407
Actor-446;16738352
Actor-447;23239657
Actor-448;18293463
Actor-449;18163562
Actor-450;16095160
Actor-451;15681064
Actor-452;20315799
Actor-453;16084452
Actor-454;17497997
Actor-455;17286544
Actor-456;20353457
Actor-457;17852222
Actor-458;18358924
Actor-459;17842717
Actor-460;18833514
Actor-461;15839146
Actor-462;15662426
Actor-463;16796007
Actor-464;15159952
Actor-465;18000471
Actor-466;18645057
Actor-467;16886998
Actor-468;16523739
Actor-469;16714200
Actor-470;16819273
Actor-471;15993203
Actor-472;17414039
Actor-473;16656750
Actor-474;17489808
Actor-475;16994398
Actor-476;16514774
Actor-477;16757941
Actor-478;20184009
Actor-479;18438782
Actor-480;17818256
Actor-481;24235275
Actor-482;19734481
Actor-483;15732722
Actor-484;15936527
Actor-485;16663202
Actor-486;15296363
Actor-487;15584859
Actor-488;17910969
Actor-489;15712339
Actor-490;16909843
Actor-491;17657055
Actor-492;15896895
Actor-493;15771736
Actor-494;17035919
Actor-495;17509551
Actor-496;17357636
Actor-497;15473610
Actor-498;15667627
Actor-499;18193914
Actor-500;16424502
Actor-501;18617089
Actor-502;17474358
Actor-503;16487471
Actor-504;16924888
Actor-505;18738246
Actor-506;17851255
Actor-507;18500554
Actor-508;17937554
Actor-509;17295717
Actor-510;18773664
Actor-511;21064368
Actor-512;20302918
Actor-513;17437795
Actor-514;16188579
Actor-515;17112399
Actor-516;16020247
Actor-517;16623419
Actor-518;20518112
Actor-519;16454010
Actor-520;16555241
Actor-521;18425081
Actor-522;18449342
Actor-523;18620085
Actor-524;17458674
