actorId;timeNs
Actor-0;824250886
Actor-1;27003443
Actor-2;355034012
Actor-3;19904607
Actor-4;21125915
Actor-5;24393936
Actor-6;19151780
Actor-7;18965460
Actor-8;17939027
Actor-9;16475890
Actor-10;19616061
Actor-11;20390241
Actor-12;16921454
Actor-13;16525529
Actor-14;18168708
Actor-15;17309407
Actor-16;17570751
Actor-17;17184889
Actor-18;17159064
Actor-19;16152888
Actor-20;17408801
Actor-21;15688154
Actor-22;16690438
Actor-23;16555238
Actor-24;16260410
Actor-25;16058225
Actor-26;17963521
Actor-27;17024528
Actor-28;16392835
Actor-29;16927493
Actor-30;15774963
Actor-31;16944537
Actor-32;17479882
Actor-33;17179070
Actor-34;15348850
Actor-35;16452933
Actor-36;16776134
Actor-37;15699409
Actor-38;16427728
Actor-39;19379620
Actor-40;16170532
Actor-41;16869910
Actor-42;17461551
Actor-43;15505214
Actor-44;16122399
Actor-45;16541390
Actor-46;15475574
Actor-47;15707308
Actor-48;16139188
Actor-49;14682819
Actor-50;16718344
Actor-51;16392198
Actor-52;16135187
Actor-53;16139295
Actor-54;16357102
Actor-55;15502626
Actor-56;15567009
Actor-57;15519554
Actor-58;14853109
Actor-59;15610220
Actor-60;14992997
Actor-61;17614306
Actor-62;17005444
Actor-63;18219193
Actor-64;18187308
Actor-65;18042547
Actor-66;17672694
Actor-67;17839489
Actor-68;18387594
Actor-69;14737622
Actor-70;16967058
Actor-71;15904780
Actor-72;15545894
Actor-73;16245124
Actor-74;16579604
Actor-75;15359867
Actor-76;15636223
Actor-77;16631331
Actor-78;14641393
Actor-79;16459728
Actor-80;15908078
Actor-81;14530889
Actor-82;14498357
Actor-83;16550836
Actor-84;14776150
Actor-85;15282875
Actor-86;16247817
Actor-87;15358167
Actor-88;16330343
Actor-89;15202109
Actor-90;17136662
Actor-91;16159927
Actor-92;16704719
Actor-93;17390903
Actor-94;17374607
Actor-95;16455961
Actor-96;16719634
Actor-97;16577639
Actor-98;15482018
Actor-99;16691933
Actor-100;16328566
Actor-101;15223638
Actor-102;17409628
Actor-103;16067407
Actor-104;15745968
Actor-105;14750608
Actor-106;15869433
Actor-107;16422742
Actor-108;20479514
Actor-109;17480936
Actor-110;16341589
Actor-111;14997691
Actor-112;16511863
Actor-113;15635375
Actor-114;16800707
Actor-115;16734774
Actor-116;17473694
Actor-117;16755189
Actor-118;15454153
Actor-119;14978298
Actor-120;15944522
Actor-121;14278147
Actor-122;15390448
Actor-123;15685601
Actor-124;15015915
Actor-125;14966893
Actor-126;16566395
Actor-127;16770046
Actor-128;15666816
Actor-129;16359659
Actor-130;15317635
Actor-131;15801573
Actor-132;16082196
Actor-133;15842367
Actor-134;14977828
Actor-135;15309856
Actor-136;15988330
Actor-137;15927342
Actor-138;15666856
Actor-139;15831220
Actor-140;14849199
Actor-141;15926025
Actor-142;16624308
Actor-143;15789575
Actor-144;17492792
Actor-145;17437942
Actor-146;14564095
Actor-147;16410188
Actor-148;15641213
Actor-149;14575140
Actor-150;16016567
Actor-151;17379386
Actor-152;16141265
Actor-153;15145528
Actor-154;16731973
Actor-155;15927449
Actor-156;16495771
Actor-157;15219213
Actor-158;15979351
Actor-159;15169619
Actor-160;17292110
Actor-161;15833887
Actor-162;16284725
Actor-163;19736464
Actor-164;17773228
Actor-165;18216162
Actor-166;19250486
Actor-167;17551475
Actor-168;15091551
Actor-169;15323257
Actor-170;15539031
Actor-171;18198669
Actor-172;17336798
