actorId;timeNs
Actor-0;914133624
Actor-1;36632878
Actor-2;18039689
Actor-3;17386905
Actor-4;18012320
Actor-5;17110335
Actor-6;17071224
Actor-7;17659009
Actor-8;17468198
Actor-9;16773194
Actor-10;18661460
Actor-11;17983717
Actor-12;17015965
Actor-13;16203765
Actor-14;16393681
Actor-15;19065423
Actor-16;16138276
Actor-17;17603901
Actor-18;17583053
Actor-19;16593000
Actor-20;17195164
Actor-21;16399950
Actor-22;15490235
Actor-23;15738207
Actor-24;16183571
Actor-25;16460795
Actor-26;16718226
Actor-27;16791818
Actor-28;15782399
Actor-29;16200776
Actor-30;15268354
Actor-31;16828897
Actor-32;16413026
Actor-33;15868585
Actor-34;15106571
Actor-35;16131089
Actor-36;15325307
Actor-37;15079652
Actor-38;16017617
Actor-39;14986002
Actor-40;15941899
Actor-41;16248139
Actor-42;16675237
Actor-43;16831480
Actor-44;15429221
Actor-45;16117577
Actor-46;14725905
Actor-47;16409015
Actor-48;14764163
Actor-49;15252080
Actor-50;15528361
Actor-51;14928996
Actor-52;14818573
Actor-53;14931772
Actor-54;14698143
Actor-55;15217911
Actor-56;14692084
Actor-57;13963291
Actor-58;14033977
Actor-59;15742513
Actor-60;15078653
Actor-61;14172155
Actor-62;15917955
Actor-63;16161171
Actor-64;14140216
Actor-65;14958378
Actor-66;14787790
Actor-67;16125176
Actor-68;13840526
Actor-69;14455103
Actor-70;14966713
Actor-71;14546898
Actor-72;15712504
Actor-73;14282614
Actor-74;13707207
Actor-75;15041993
Actor-76;13994963
Actor-77;13444795
Actor-78;15187621
Actor-79;13810215
Actor-80;13578631
Actor-81;15766518
Actor-82;13953631
Actor-83;15093431
Actor-84;14809253
Actor-85;19404446
Actor-86;16010558
Actor-87;16084770
Actor-88;15328679
Actor-89;17290313
Actor-90;15005498
Actor-91;14068496
Actor-92;14002304
Actor-93;14229815
Actor-94;15190529
Actor-95;15178104
Actor-96;15486404
Actor-97;15682447
Actor-98;13842761
Actor-99;13714655
Actor-100;15161470
Actor-101;14146579
Actor-102;13557544
Actor-103;14565659
Actor-104;14130817
Actor-105;13306002
Actor-106;13862408
Actor-107;13802960
Actor-108;12936403
Actor-109;12696175
Actor-110;14221110
Actor-111;13909984
Actor-112;13450487
Actor-113;13447393
Actor-114;13272986
Actor-115;13531167
Actor-116;13722566
Actor-117;14654370
Actor-118;13661119
Actor-119;13051141
Actor-120;14698725
Actor-121;13727744
Actor-122;13538678
Actor-123;14460409
Actor-124;14660033
Actor-125;13343101
Actor-126;14426598
Actor-127;17855838
Actor-128;13778851
Actor-129;13748068
Actor-130;15250620
Actor-131;13180264
Actor-132;12838386
Actor-133;14013286
Actor-134;14193613
Actor-135;13544179
Actor-136;13666184
Actor-137;13858905
Actor-138;14322159
Actor-139;12881182
Actor-140;13758726
Actor-141;13230328
Actor-142;13051269
Actor-143;13684416
Actor-144;13800175
Actor-145;13148009
Actor-146;14499511
Actor-147;13566990
Actor-148;14005084
Actor-149;15091386
Actor-150;14465307
Actor-151;14097678
Actor-152;13933529
Actor-153;14163843
Actor-154;14023472
Actor-155;12985653
Actor-156;14331612
Actor-157;13392351
Actor-158;13961275
Actor-159;14558388
Actor-160;15092370
Actor-161;14235450
Actor-162;14804647
Actor-163;12840429
Actor-164;13603029
Actor-165;13309467
Actor-166;12946398
