actorId;timeNs
Actor-319;17780651
Actor-320;15779823
Actor-321;16984203
Actor-322;16808819
Actor-323;15619721
Actor-324;16840900
Actor-325;16181155
Actor-326;15482187
Actor-327;16772702
Actor-328;17411630
Actor-329;16764465
Actor-330;18929327
Actor-331;18893996
Actor-332;17593851
Actor-333;19524787
Actor-334;20539022
Actor-335;18259702
Actor-336;34277699
Actor-337;24895319
Actor-338;21008187
Actor-339;24247158
Actor-340;21230159
Actor-341;18579049
Actor-342;18106801
Actor-343;21457842
Actor-344;19322845
Actor-345;20765245
Actor-346;17532375
Actor-347;19164221
Actor-348;17405992
Actor-349;16105569
Actor-350;17939822
Actor-351;15944063
Actor-352;15877851
Actor-353;15828559
Actor-354;15114325
Actor-355;15791937
Actor-356;16703007
Actor-357;15407387
Actor-358;17453959
Actor-359;15113795
Actor-360;14471117
Actor-361;14174001
Actor-362;16894726
Actor-363;15366390
Actor-364;14564325
Actor-365;14905624
Actor-366;15054410
Actor-367;19151504
Actor-368;16465077
Actor-369;15032407
Actor-370;16615147
Actor-371;16564647
Actor-372;15834718
Actor-373;15646216
Actor-374;15385740
Actor-375;14987925
Actor-376;17299498
Actor-377;15311193
Actor-378;16696988
Actor-379;17321707
Actor-380;21712535
Actor-381;15854158
Actor-382;16184433
Actor-383;21556886
Actor-384;20459301
Actor-385;17358430
Actor-386;20746922
Actor-387;21471032
Actor-388;20753581
Actor-389;20135680
Actor-390;16316199
Actor-391;16554354
Actor-392;19782704
Actor-393;17134158
Actor-394;15928691
Actor-395;18941220
Actor-396;18132145
Actor-397;17271082
Actor-398;15412699
Actor-399;17578935
Actor-400;16912768
Actor-401;14865007
Actor-402;17497521
Actor-403;19083704
Actor-404;15042013
Actor-405;16361709
Actor-406;19094360
Actor-407;16220473
Actor-408;17288859
Actor-409;18781116
Actor-410;16249747
Actor-411;18646438
Actor-412;15529326
Actor-413;17903752
Actor-414;14276267
Actor-415;14844606
Actor-416;15289337
Actor-417;15180981
Actor-418;16387758
Actor-419;15903139
Actor-420;16150625
Actor-421;15890800
Actor-422;15890407
Actor-423;17093830
Actor-424;15286229
Actor-425;15636855
Actor-426;14374220
Actor-427;15465723
Actor-428;17318589
Actor-429;15734735
Actor-430;15594983
Actor-431;18133434
Actor-432;18944011
Actor-433;24092017
Actor-434;18813673
Actor-435;14804389
Actor-436;15501547
Actor-437;15429645
Actor-438;13510623
Actor-439;13847208
Actor-440;14535548
Actor-441;15895747
Actor-442;13872745
Actor-443;14093102
Actor-444;16059206
Actor-445;15805026
Actor-446;14873921
Actor-447;15739710
Actor-448;16142976
Actor-449;16631030
Actor-450;15382833
Actor-451;15524165
Actor-452;15031660
Actor-453;16007527
Actor-454;17653373
Actor-455;16014386
Actor-456;15169972
Actor-457;15288444
Actor-458;16544789
Actor-459;16759380
Actor-460;15824124
Actor-461;16640218
Actor-462;17406883
Actor-463;15200517
Actor-464;16081713
Actor-465;15957742
Actor-466;15914353
Actor-467;16212495
Actor-468;15945734
Actor-469;14125778
Actor-470;13245224
Actor-471;14327199
Actor-472;15251411
Actor-473;14086516
Actor-474;15571528
Actor-475;14347007
Actor-476;15143591
Actor-477;16426896
Actor-478;18210432
Actor-479;15039458
Actor-480;15450589
Actor-481;16418606
Actor-482;18216811
Actor-483;14910260
Actor-484;15454353
Actor-485;16075301
Actor-486;17671328
Actor-487;18982539
Actor-488;17822640
Actor-489;16364351
Actor-490;16902679
Actor-491;15184472
Actor-492;14628768
Actor-493;15536340
Actor-494;16797585
Actor-495;14166288
Actor-496;15839179
Actor-497;15494106
Actor-498;15228855
Actor-499;14586561
Actor-500;15103322
Actor-501;16536246
Actor-502;14482921
Actor-503;16147603
Actor-504;16655957
Actor-505;16864525
Actor-506;17007088
Actor-507;18834481
Actor-508;16402914
Actor-509;17579753
Actor-510;17179850
Actor-511;19872174
Actor-512;16323801
Actor-513;15378272
Actor-514;16481392
Actor-515;19570683
Actor-516;20221050
Actor-517;16646033
Actor-518;15477726
Actor-519;16639839
Actor-520;21009710
Actor-521;20064214
Actor-522;16363688
Actor-523;17006430
Actor-524;19349247
Actor-525;18226731
Actor-526;21617200
Actor-527;21032924
Actor-528;17927641
Actor-529;22018100
Actor-530;22899332
Actor-531;17791975
Actor-532;16206380
Actor-533;14967850
Actor-534;14819460
Actor-535;16779826
Actor-536;16996796
Actor-537;15808314
Actor-538;15520754
Actor-539;15171178
Actor-540;16012670
Actor-541;15660918
Actor-542;15731892
Actor-543;16408460
Actor-544;16633027
Actor-545;16388320
Actor-546;14765802
Actor-547;13685596
Actor-548;15274242
Actor-549;14052426
Actor-550;14443729
Actor-551;15324516
Actor-552;14614633
Actor-553;14396775
Actor-554;15572884
Actor-555;15898227
Actor-556;13486682
Actor-557;14779116
Actor-558;14064456
Actor-559;14366146
Actor-560;13698455
Actor-561;14178688
Actor-562;16188673
Actor-563;15426794
Actor-564;15721419
Actor-565;18003423
Actor-566;15802065
Actor-567;16691759
Actor-568;17670252
Actor-569;19096556
Actor-570;19487420
Actor-571;16443822
Actor-572;16702272
Actor-573;18551578
Actor-574;17199001
Actor-575;21492254
Actor-576;17954831
Actor-577;16200835
Actor-578;14254552
Actor-579;14429597
Actor-580;15688901
Actor-581;14580461
Actor-582;16449380
Actor-583;26794290
Actor-584;17940834
Actor-585;17223608
Actor-586;16560034
Actor-587;17919578
Actor-588;18603024
Actor-589;19903942
Actor-590;18732190
Actor-591;20271715
Actor-592;18857549
Actor-593;19695307
Actor-594;17570428
Actor-595;16051409
Actor-596;15120471
Actor-597;14879741
Actor-598;16492661
Actor-599;15171605
Actor-600;14792132
Actor-601;19167751
Actor-602;15499504
Actor-603;14964931
Actor-604;18536858
Actor-605;17225456
Actor-606;21919598
Actor-607;23046671
Actor-608;20800227
Actor-609;18528355
Actor-610;15598785
Actor-611;15520220
Actor-612;14617141
Actor-613;14629486
Actor-614;16637006
Actor-615;14135095
Actor-616;19545655
Actor-617;16304635
Actor-618;17696017
Actor-619;15447890
Actor-620;14749555
Actor-621;15880829
Actor-622;16209461
Actor-623;14338822
Actor-624;15843110
Actor-625;16597526
Actor-626;15566640
Actor-627;16025520
Actor-628;14726187
Actor-629;13868608
Actor-630;17624655
Actor-631;16280858
Actor-632;15252969
Actor-633;16766674
Actor-634;15054990
Actor-635;15409335
Actor-636;16973320
Actor-637;16149185
Actor-638;15210022
Actor-639;15582438
Actor-640;16480583
Actor-641;16597128
Actor-642;15646619
Actor-643;15625038
Actor-644;16020526
Actor-645;15677007
Actor-646;15977644
Actor-647;14819611
Actor-648;16496391
Actor-649;16204151
Actor-650;16703279
Actor-651;19575507
Actor-652;17696304
Actor-653;18711884
Actor-654;20119057
Actor-655;20408712
Actor-656;20337978
Actor-657;17330260
Actor-658;20049548
Actor-659;24721762
Actor-660;20071874
Actor-661;21907333
Actor-662;22264081
Actor-663;16584117
Actor-664;17956350
Actor-665;19343630
Actor-666;15204928
Actor-667;16401406
Actor-668;15405069
Actor-669;14984263
Actor-670;16352279
Actor-671;17897841
Actor-672;16872935
Actor-673;18088098
Actor-674;18166941
Actor-675;16806109
Actor-676;16523773
Actor-677;18971523
Actor-678;17522111
Actor-679;17848750
Actor-680;15239428
Actor-681;23536261
Actor-682;25842483
Actor-683;26202381
Actor-684;23110663
Actor-685;19177335
Actor-686;19821947
Actor-687;19278047
Actor-688;20792916
Actor-689;20734474
Actor-690;19918926
Actor-691;23166158
Actor-692;22970634
Actor-693;21481280
Actor-694;22762491
Actor-695;20679837
Actor-696;22773505
Actor-697;21741060
Actor-698;22153194
Actor-699;17749341
Actor-700;16442773
Actor-701;16266543
Actor-702;15608975
Actor-703;16972540
Actor-704;15844955
Actor-705;23835555
Actor-706;17218312
Actor-707;19302674
Actor-708;17781883
Actor-709;19895871
Actor-710;24957770
Actor-711;22135857
Actor-712;22207051
Actor-713;16084038
Actor-714;16481403
Actor-715;23600143
Actor-716;21387765
Actor-717;19757914
Actor-718;18554719
Actor-719;19137430
Actor-720;14654050
Actor-721;16145737
Actor-722;21856030
Actor-723;20506170
Actor-724;17046355
Actor-725;21568401
Actor-726;25136187
Actor-727;16004520
Actor-728;15943812
Actor-729;17571654
Actor-730;16086042
Actor-731;16849344
Actor-732;18759832
Actor-733;16647278
Actor-734;20105529
Actor-735;17589815
Actor-736;17222695
Actor-737;18435457
Actor-738;17045678
